date,metric,value
2025-07-18,rwa_onchain_mcap_usd,22374215481.490887
2025-07-19,rwa_onchain_mcap_usd,21598856947.15431
2025-07-20,rwa_onchain_mcap_usd,21604296450.8724
2025-07-21,rwa_onchain_mcap_usd,21457493036.435593
2025-07-22,rwa_onchain_mcap_usd,20985646227.998783
2025-07-23,rwa_onchain_mcap_usd,21397868969.56198
2025-07-24,rwa_onchain_mcap_usd,21053691319.47142
2025-07-25,rwa_onchain_mcap_usd,21546348665.134842
2025-07-26,rwa_onchain_mcap_usd,21149642484.798264
2025-07-27,rwa_onchain_mcap_usd,21168365065.92835
2025-07-28,rwa_onchain_mcap_usd,21338699631.05844
2025-07-29,rwa_onchain_mcap_usd,21228541082.188526
2025-07-30,rwa_onchain_mcap_usd,21245879201.31862
2025-07-31,rwa_onchain_mcap_usd,21101869616.448704
2025-08-01,rwa_onchain_mcap_usd,21193104089.578796
2025-08-02,rwa_onchain_mcap_usd,21343990336.708878
2025-08-03,rwa_onchain_mcap_usd,21311689089.838966
2025-08-04,rwa_onchain_mcap_usd,21279116554.969055
2025-08-05,rwa_onchain_mcap_usd,20690271112.099148
2025-08-06,rwa_onchain_mcap_usd,20777971559.229233
2025-08-07,rwa_onchain_mcap_usd,21068689468.359325
2025-08-08,rwa_onchain_mcap_usd,21144225419.48941
2025-08-09,rwa_onchain_mcap_usd,21948857394.619503
2025-08-10,rwa_onchain_mcap_usd,21939749611.749588
2025-08-11,rwa_onchain_mcap_usd,22003881974.213013
2025-08-12,rwa_onchain_mcap_usd,22609170560.676434
2025-08-13,rwa_onchain_mcap_usd,22527393659.13986
2025-08-14,rwa_onchain_mcap_usd,22494059541.603275
2025-08-15,rwa_onchain_mcap_usd,23102102598.066696
2025-08-16,rwa_onchain_mcap_usd,23635237782.130123
2025-08-17,rwa_onchain_mcap_usd,23594563628.193546
2025-08-18,rwa_onchain_mcap_usd,23527640078.25697
2025-08-19,rwa_onchain_mcap_usd,23751126960.32039
2025-08-20,rwa_onchain_mcap_usd,23697072561.050476
2025-08-21,rwa_onchain_mcap_usd,25184371587.780563
2025-08-22,rwa_onchain_mcap_usd,25323110568.51065
2025-08-23,rwa_onchain_mcap_usd,25566426959.88767
2025-08-24,rwa_onchain_mcap_usd,25698390142.517532
2025-08-25,rwa_onchain_mcap_usd,25781408728.70092
2025-08-26,rwa_onchain_mcap_usd,25773897113.83101
2025-08-27,rwa_onchain_mcap_usd,25831423172.294434
2025-08-28,rwa_onchain_mcap_usd,25952429674.757854
2025-08-29,rwa_onchain_mcap_usd,25994921393.221275
2025-08-30,rwa_onchain_mcap_usd,26011157831.25136
2025-08-31,rwa_onchain_mcap_usd,26034136099.28145
2025-09-01,rwa_onchain_mcap_usd,26047426303.978207
2025-09-02,rwa_onchain_mcap_usd,26158650144.94163
2025-09-03,rwa_onchain_mcap_usd,25930532908.071716
2025-09-04,rwa_onchain_mcap_usd,25611759346.13514
2025-09-05,rwa_onchain_mcap_usd,25868638263.79856
2025-09-06,rwa_onchain_mcap_usd,25905524458.04532
2025-09-07,rwa_onchain_mcap_usd,25952727772.292072
2025-09-08,rwa_onchain_mcap_usd,25927387203.20549
2025-09-09,rwa_onchain_mcap_usd,25873654302.38559
2025-09-10,rwa_onchain_mcap_usd,25947162508.49901
2025-09-11,rwa_onchain_mcap_usd,25901191395.945755
2025-09-12,rwa_onchain_mcap_usd,26072241363.39252
2025-09-13,rwa_onchain_mcap_usd,26224229030.839268
2025-09-14,rwa_onchain_mcap_usd,26211816009.03603
2025-09-15,rwa_onchain_mcap_usd,26231844057.232784
2025-09-16,rwa_onchain_mcap_usd,26601370419.429535
2025-09-17,rwa_onchain_mcap_usd,26848430779.359627
2025-09-18,rwa_onchain_mcap_usd,26951086539.289707
2025-09-19,rwa_onchain_mcap_usd,26418347851.219807
2025-09-20,rwa_onchain_mcap_usd,26568648005.14989
2025-09-21,rwa_onchain_mcap_usd,26590188365.746647
2025-09-22,rwa_onchain_mcap_usd,26608620000.3434
2025-09-23,rwa_onchain_mcap_usd,26716780837.74015
2025-09-24,rwa_onchain_mcap_usd,26868039534.870243
2025-09-25,rwa_onchain_mcap_usd,26853014879.467
2025-09-26,rwa_onchain_mcap_usd,26932048736.063755
2025-09-27,rwa_onchain_mcap_usd,26910991638.32718
2025-09-28,rwa_onchain_mcap_usd,26877766951.7906
2025-09-29,rwa_onchain_mcap_usd,27890496421.254025
2025-09-30,rwa_onchain_mcap_usd,29295947679.38411
2025-10-01,rwa_onchain_mcap_usd,29910651352.5142
2025-10-02,rwa_onchain_mcap_usd,30157481269.644287
2025-10-03,rwa_onchain_mcap_usd,30559084162.774376
2025-10-04,rwa_onchain_mcap_usd,30980197440.904465
2025-10-05,rwa_onchain_mcap_usd,31275659845.034554
2025-10-06,rwa_onchain_mcap_usd,31380240655.164642
2025-10-07,rwa_onchain_mcap_usd,32006172346.29473
2025-10-08,rwa_onchain_mcap_usd,32147221656.42482
2025-10-09,rwa_onchain_mcap_usd,32336324017.55491
2025-10-10,rwa_onchain_mcap_usd,32452301484.684998
2025-10-11,rwa_onchain_mcap_usd,32386737437.815086
2025-10-12,rwa_onchain_mcap_usd,32134989673.945175
2025-10-13,rwa_onchain_mcap_usd,32161801376.075264
2025-10-14,rwa_onchain_mcap_usd,32218261454.205353
2025-10-15,rwa_onchain_mcap_usd,32167776366.33544
2025-10-16,rwa_onchain_mcap_usd,32295256711.46553
2025-10-17,rwa_onchain_mcap_usd,32707958045.59562
2025-10-18,rwa_onchain_mcap_usd,33880296093.725708
2025-10-19,rwa_onchain_mcap_usd,33828131555.855797
2025-10-20,rwa_onchain_mcap_usd,33913727801.985886
2025-10-21,rwa_onchain_mcap_usd,33355744843.115974
2025-10-22,rwa_onchain_mcap_usd,33368511320.246063
2025-10-23,rwa_onchain_mcap_usd,33755900183.376152
2025-10-24,rwa_onchain_mcap_usd,32027800356.50624
2025-10-25,rwa_onchain_mcap_usd,32288537736.636326
2025-10-26,rwa_onchain_mcap_usd,32242507106.76642
2025-10-27,rwa_onchain_mcap_usd,32154817826.696507
2025-10-28,rwa_onchain_mcap_usd,32086180422.62659
2025-10-29,rwa_onchain_mcap_usd,32531640336.556683
2025-10-30,rwa_onchain_mcap_usd,32931795311.8201
2025-10-31,rwa_onchain_mcap_usd,33102969925.083527
2025-11-01,rwa_onchain_mcap_usd,33040230287.54695
2025-11-02,rwa_onchain_mcap_usd,32932436884.13158
2025-11-03,rwa_onchain_mcap_usd,32947011872.716217
2025-11-04,rwa_onchain_mcap_usd,32932066421.300846
2025-11-05,rwa_onchain_mcap_usd,32556853481.885487
2025-11-06,rwa_onchain_mcap_usd,32473682362.47012
2025-11-07,rwa_onchain_mcap_usd,32403928755.05475
2025-11-08,rwa_onchain_mcap_usd,32315563574.972717
2025-11-09,rwa_onchain_mcap_usd,32519126098.890686
2025-11-10,rwa_onchain_mcap_usd,32536823988.808655
2025-11-11,rwa_onchain_mcap_usd,31651994625.39329
2025-11-12,rwa_onchain_mcap_usd,31796275385.97792
2025-11-13,rwa_onchain_mcap_usd,34066487639.108013
2025-11-14,rwa_onchain_mcap_usd,34299203446.238102
2025-11-15,rwa_onchain_mcap_usd,34098905519.132896
2025-11-16,rwa_onchain_mcap_usd,34104965250.027687
2025-11-17,rwa_onchain_mcap_usd,34067760058.922485
2025-11-18,rwa_onchain_mcap_usd,33290944199.417274
2025-11-19,rwa_onchain_mcap_usd,33566395355.912067
2025-11-20,rwa_onchain_mcap_usd,33924340726.57215
2025-11-21,rwa_onchain_mcap_usd,33926161682.223537
2025-11-22,rwa_onchain_mcap_usd,33130251070.874924
2025-11-23,rwa_onchain_mcap_usd,32911986097.526314
2025-11-24,rwa_onchain_mcap_usd,32896888292.177692
2025-11-25,rwa_onchain_mcap_usd,33067315800.829075
2025-11-26,rwa_onchain_mcap_usd,33499547623.48046
2025-11-27,rwa_onchain_mcap_usd,33336295804.87043
2025-11-28,rwa_onchain_mcap_usd,34137800806.365223
2025-11-29,rwa_onchain_mcap_usd,34312676310.860016
2025-11-30,rwa_onchain_mcap_usd,34413547949.35481
2025-12-01,rwa_onchain_mcap_usd,34444589086.84961
2025-12-02,rwa_onchain_mcap_usd,34581093732.5797
2025-12-03,rwa_onchain_mcap_usd,34604115619.70978
2025-12-04,rwa_onchain_mcap_usd,34233139091.55416
2025-12-05,rwa_onchain_mcap_usd,34591622080.39854
2025-12-06,rwa_onchain_mcap_usd,34852102918.242905
2025-12-07,rwa_onchain_mcap_usd,35265442508.08728
2025-12-08,rwa_onchain_mcap_usd,35261860356.931656
2025-12-09,rwa_onchain_mcap_usd,35227524090.77603
2025-12-10,rwa_onchain_mcap_usd,34957083233.62041
2025-12-11,rwa_onchain_mcap_usd,35089957044.350494
2025-12-12,rwa_onchain_mcap_usd,35286791567.48058
2025-12-13,rwa_onchain_mcap_usd,35440631886.61067
2025-12-14,rwa_onchain_mcap_usd,35482960281.07409
2025-12-15,rwa_onchain_mcap_usd,35495245179.64562
2025-12-16,rwa_onchain_mcap_usd,35540791317.11716
2025-12-17,rwa_onchain_mcap_usd,35397551135.85535
2025-12-18,rwa_onchain_mcap_usd,35607287688.99355
2025-12-19,rwa_onchain_mcap_usd,35236539973.13174
2025-12-20,rwa_onchain_mcap_usd,35352212561.07296
2025-12-21,rwa_onchain_mcap_usd,35400765886.0142
2025-12-22,rwa_onchain_mcap_usd,35371865284.95543
2025-12-23,rwa_onchain_mcap_usd,35560333382.56331
2025-12-24,rwa_onchain_mcap_usd,35356362349.50455
2025-12-25,rwa_onchain_mcap_usd,35008177961.44578
2025-12-26,rwa_onchain_mcap_usd,35004900782.52033
2025-12-27,rwa_onchain_mcap_usd,34798582391.975845
2025-12-28,rwa_onchain_mcap_usd,34838203422.43135
2025-12-29,rwa_onchain_mcap_usd,34822028949.88687
2025-12-30,rwa_onchain_mcap_usd,34612111530.278755
2025-12-31,rwa_onchain_mcap_usd,34583446704.934685
2026-01-01,rwa_onchain_mcap_usd,34614174047.329834
2026-01-02,rwa_onchain_mcap_usd,34735291267.163864
2026-01-03,rwa_onchain_mcap_usd,34904196317.270615
2026-01-04,rwa_onchain_mcap_usd,34984402591.37737
2026-01-05,rwa_onchain_mcap_usd,35133701258.48413
2026-01-06,rwa_onchain_mcap_usd,35483108194.92422
2026-01-07,rwa_onchain_mcap_usd,35525089341.24208
2026-01-08,rwa_onchain_mcap_usd,35560126735.179
2026-01-09,rwa_onchain_mcap_usd,35620253769.78258
2026-01-10,rwa_onchain_mcap_usd,35462100201.21884
2026-01-11,rwa_onchain_mcap_usd,35454549407.94198
2026-01-12,rwa_onchain_mcap_usd,35497850339.665115
2026-01-13,rwa_onchain_mcap_usd,35687637759.277145
2026-01-14,rwa_onchain_mcap_usd,36065581590.25819
2026-01-15,rwa_onchain_mcap_usd,35965317273.182106
2026-01-16,rwa_onchain_mcap_usd,36045677256.02824
2026-01-17,rwa_onchain_mcap_usd,35999032179.01723
2026-01-18,rwa_onchain_mcap_usd,36067172421.50622
2026-01-19,rwa_onchain_mcap_usd,36179315801.21743
2026-01-20,rwa_onchain_mcap_usd,36297301669.42864
2026-01-21,rwa_onchain_mcap_usd,36800106400.13175
2026-01-22,rwa_onchain_mcap_usd,37188542175.56025
2026-01-23,rwa_onchain_mcap_usd,38030524046.988754
2026-01-24,rwa_onchain_mcap_usd,38463499243.3983
2026-01-25,rwa_onchain_mcap_usd,38548618364.741196
2026-01-26,rwa_onchain_mcap_usd,38595692179.96714
2026-01-27,rwa_onchain_mcap_usd,38727496884.29258
2026-01-28,rwa_onchain_mcap_usd,39386426057.07809
2026-01-29,rwa_onchain_mcap_usd,40146070154.69151
2026-01-30,rwa_onchain_mcap_usd,40637578597.83826
2026-01-31,rwa_onchain_mcap_usd,39413776278.25168
2026-02-01,rwa_onchain_mcap_usd,41188830757.13177
2026-02-02,rwa_onchain_mcap_usd,41011659981.01186
2026-02-03,rwa_onchain_mcap_usd,41191387046.158615
2026-02-04,rwa_onchain_mcap_usd,41953323369.97204
2026-02-05,rwa_onchain_mcap_usd,41901803561.03545
2026-02-06,rwa_onchain_mcap_usd,41053604392.09888
2026-02-07,rwa_onchain_mcap_usd,41353086658.6623
2026-02-08,rwa_onchain_mcap_usd,41525669729.55906
2026-02-09,rwa_onchain_mcap_usd,41587358156.45581
2026-02-10,rwa_onchain_mcap_usd,41650011464.11727
2026-02-11,rwa_onchain_mcap_usd,42462060218.27874
2026-02-12,rwa_onchain_mcap_usd,42115134716.70686
2026-02-13,rwa_onchain_mcap_usd,41629731499.55882
2026-02-14,rwa_onchain_mcap_usd,42990726939.52353
2026-02-15,rwa_onchain_mcap_usd,43114137730.38824
2026-02-16,rwa_onchain_mcap_usd,43103621475.252945
2026-02-17,rwa_onchain_mcap_usd,43409610511.617645
2026-02-18,rwa_onchain_mcap_usd,43422698337.59664
2026-02-19,rwa_onchain_mcap_usd,43863938273.60897
2026-02-20,rwa_onchain_mcap_usd,43758023525.62128
2026-02-21,rwa_onchain_mcap_usd,44069250482.300285
2026-02-22,rwa_onchain_mcap_usd,44105693333.3126
2026-02-23,rwa_onchain_mcap_usd,44200800351.65826
2026-02-24,rwa_onchain_mcap_usd,44312580435.137245
2026-02-25,rwa_onchain_mcap_usd,44152233016.2353
2026-02-26,rwa_onchain_mcap_usd,44532473754.8
2026-02-27,rwa_onchain_mcap_usd,44931136277.6
2026-02-28,rwa_onchain_mcap_usd,45482260565.4
2026-03-01,rwa_onchain_mcap_usd,45661784249.2
2026-03-02,rwa_onchain_mcap_usd,45807552914.666664
2026-03-03,rwa_onchain_mcap_usd,46307576945.333336
2026-03-04,rwa_onchain_mcap_usd,47256496708.0
2026-03-05,rwa_onchain_mcap_usd,47027733252.0
2026-03-06,rwa_onchain_mcap_usd,46789948974.0
2026-03-07,rwa_onchain_mcap_usd,46798403613.666664
2026-03-08,rwa_onchain_mcap_usd,47022056453.333336
2026-03-09,rwa_onchain_mcap_usd,46941655116.0
2026-03-10,rwa_onchain_mcap_usd,47189471236.666664
2026-03-11,rwa_onchain_mcap_usd,47809880713.333336
2026-03-12,rwa_onchain_mcap_usd,48401004061.0
2026-03-13,rwa_onchain_mcap_usd,48575643864.0
2026-03-14,rwa_onchain_mcap_usd,48958081591.0
2026-03-15,rwa_onchain_mcap_usd,49050511453.0
2026-03-16,rwa_onchain_mcap_usd,48996053662.0
2026-03-17,rwa_onchain_mcap_usd,49291525403.0
2026-03-18,rwa_onchain_mcap_usd,50174311074.00001
2026-03-19,rwa_onchain_mcap_usd,49904042374.0
2026-03-20,rwa_onchain_mcap_usd,49955914285.100006
2026-03-21,rwa_onchain_mcap_usd,49939320184.53333
2026-03-22,rwa_onchain_mcap_usd,50004517844.83333
2026-03-23,rwa_onchain_mcap_usd,49491269129.13334
2026-03-24,rwa_onchain_mcap_usd,49553738840.333336
2026-03-25,rwa_onchain_mcap_usd,49788297012.46667
2026-03-26,rwa_onchain_mcap_usd,51331249462.1026
2026-03-27,rwa_onchain_mcap_usd,52279487670.89348
2026-03-28,rwa_onchain_mcap_usd,51250373901.333336
2026-03-29,rwa_onchain_mcap_usd,51278119353.86667
2026-03-30,rwa_onchain_mcap_usd,51544474143.899994
2026-03-31,rwa_onchain_mcap_usd,53856184795.993355
2026-04-01,rwa_onchain_mcap_usd,54753151950.54456
2026-04-02,rwa_onchain_mcap_usd,54825573408.27313
2026-04-03,rwa_onchain_mcap_usd,55905870321.244774
2026-04-04,rwa_onchain_mcap_usd,55965556832.47087
2026-04-05,rwa_onchain_mcap_usd,55994474635.703804
2026-04-06,rwa_onchain_mcap_usd,55832459440.95673
2026-04-07,rwa_onchain_mcap_usd,56324359544.301765
2026-04-08,rwa_onchain_mcap_usd,56138873094.002846
2026-04-09,rwa_onchain_mcap_usd,56014938383.658195
2026-04-10,rwa_onchain_mcap_usd,56242607421.98934
2026-04-11,rwa_onchain_mcap_usd,56536993110.86094
2026-04-12,rwa_onchain_mcap_usd,56557405243.94104
2026-04-13,rwa_onchain_mcap_usd,57024009302.663895
2026-04-14,rwa_onchain_mcap_usd,59433290066.50612
2026-04-15,rwa_onchain_mcap_usd,61833743307.384026
2026-04-16,rwa_onchain_mcap_usd,62876577683.45822
2026-04-17,rwa_onchain_mcap_usd,63482533007.030235
2026-04-17,dat_institution_count,86.0
