snapshot_date,month,universe_type,asset_class,asset_count,market_cap_usd,total_market_cap_usd,market_cap_share
2025-02-28,2025-02,full_top100,synthetic_stables,1,1085397713.9919777,2823315880699.37,0.0003844407639300748
2025-02-28,2025-02,full_top100,wrapped_assets,5,26151309039.27355,2823315880699.37,0.009262622442656167
2025-03-31,2025-03,clean_risk_top100,base_assets,8,2167606644197.855,2409607561812.3223,0.8995683274531008
2025-03-31,2025-03,clean_risk_top100,risk_assets,92,242000917614.46722,2409607561812.3223,0.10043167254689916
2025-03-31,2025-03,ex_stable_top100,base_assets,8,2167606644197.855,2457718279573.049,0.8819589544552716
2025-03-31,2025-03,ex_stable_top100,lst_restaking,8,30913164782.039883,2457718279573.049,0.012577993596324666
2025-03-31,2025-03,ex_stable_top100,risk_assets,75,232740701749.048,2457718279573.049,0.0946978763528094
2025-03-31,2025-03,ex_stable_top100,tokenized_commodities,2,1444374778.3042526,2457718279573.049,0.0005876893174897032
2025-03-31,2025-03,ex_stable_top100,wrapped_assets,7,25013394065.801525,2457718279573.049,0.010177486278104591
2025-03-31,2025-03,full_top100,base_assets,8,2167606644197.855,2687560351069.864,0.8065331977884606
2025-03-31,2025-03,full_top100,lst_restaking,6,29408770946.30821,2687560351069.864,0.010942552763364427
2025-03-31,2025-03,full_top100,risk_assets,66,226574821049.66968,2687560351069.864,0.08430501698667894
2025-03-31,2025-03,full_top100,stable_yield_tokens,3,7160095841.196936,2687560351069.864,0.002664161881368225
2025-03-31,2025-03,full_top100,stablecoins,8,224686402451.78796,2687560351069.864,0.0836023653803141
2025-03-31,2025-03,full_top100,synthetic_stables,4,8492080023.704464,2687560351069.864,0.003159772773223097
2025-03-31,2025-03,full_top100,wrapped_assets,5,23631536559.341633,2687560351069.864,0.00879293242659068
2025-04-30,2025-04,clean_risk_top100,base_assets,8,2425073454857.7573,2682601880685.6753,0.9040005050014751
2025-04-30,2025-04,clean_risk_top100,risk_assets,92,257528425827.91782,2682601880685.6753,0.09599949499852484
2025-04-30,2025-04,ex_stable_top100,base_assets,8,2425073454857.7573,2731635354058.111,0.8877734911634798
2025-04-30,2025-04,ex_stable_top100,lst_restaking,8,30675377070.269,2731635354058.111,0.011229674936187121
2025-04-30,2025-04,ex_stable_top100,risk_assets,75,246478710987.27985,2731635354058.111,0.0902311908582936
2025-04-30,2025-04,ex_stable_top100,tokenized_commodities,2,1604760936.8904707,2731635354058.111,0.000587472604828621
2025-04-30,2025-04,ex_stable_top100,wrapped_assets,7,27803050205.913944,2731635354058.111,0.010178170437210735
2025-04-30,2025-04,full_top100,base_assets,8,2425073454857.7573,2966213280005.6387,0.8175654364453345
2025-04-30,2025-04,full_top100,lst_restaking,5,28284194976.97128,2966213280005.6387,0.009535455581574873
2025-04-30,2025-04,full_top100,risk_assets,66,239457177428.88104,2966213280005.6387,0.08072823995597034
2025-04-30,2025-04,full_top100,stable_yield_tokens,3,7634664008.098353,2966213280005.6387,0.0025738756075166114
2025-04-30,2025-04,full_top100,stablecoins,9,231088200527.92657,2966213280005.6387,0.07790680531491899
2025-04-30,2025-04,full_top100,synthetic_stables,3,7621711341.367432,2966213280005.6387,0.002569508872724399
2025-04-30,2025-04,full_top100,wrapped_assets,6,27053876864.636547,2966213280005.6387,0.009120678221960195
2025-05-31,2025-05,clean_risk_top100,base_assets,7,2692695954864.616,2950910856126.8403,0.912496542982278
2025-05-31,2025-05,clean_risk_top100,risk_assets,93,258214901262.22415,2950910856126.8403,0.08750345701772198
2025-05-31,2025-05,ex_stable_top100,base_assets,7,2692695954864.616,3007075022720.2583,0.8954535335898441
2025-05-31,2025-05,ex_stable_top100,lst_restaking,12,46152683772.019905,3007075022720.2583,0.015348032032226882
2025-05-31,2025-05,ex_stable_top100,risk_assets,72,244941496705.11728,3007075022720.2583,0.08145506675238799
2025-05-31,2025-05,ex_stable_top100,tokenized_commodities,2,1604178041.9614482,3007075022720.2583,0.0005334679147812806
2025-05-31,2025-05,ex_stable_top100,wrapped_assets,7,21680709336.543663,3007075022720.2583,0.007209899710759751
2025-05-31,2025-05,full_top100,base_assets,7,2692695954864.616,3248313636083.184,0.8289519598579983
2025-05-31,2025-05,full_top100,lst_restaking,8,42897615186.319855,3248313636083.184,0.013206118617919479
2025-05-31,2025-05,full_top100,risk_assets,65,239626591961.0799,3248313636083.184,0.07376953669105105
2025-05-31,2025-05,full_top100,stable_yield_tokens,3,8254254750.106564,3248313636083.184,0.0025410892157752174
2025-05-31,2025-05,full_top100,stablecoins,9,236086515040.6644,3248313636083.184,0.07267971676692447
2025-05-31,2025-05,full_top100,synthetic_stables,3,8731734719.884304,3248313636083.184,0.002688082401554373
2025-05-31,2025-05,full_top100,wrapped_assets,5,20020969560.512764,3248313636083.184,0.006163496448777048
2025-06-30,2025-06,clean_risk_top100,base_assets,8,2803225269757.0815,3068598705312.5464,0.9135196677571316
2025-06-30,2025-06,clean_risk_top100,risk_assets,92,265373435555.4648,3068598705312.5464,0.0864803322428684
2025-06-30,2025-06,ex_stable_top100,base_assets,8,2803225269757.0815,3137769723969.4775,0.8933814512719639
2025-06-30,2025-06,ex_stable_top100,lst_restaking,11,44685532006.15553,3137769723969.4775,0.014241176356825033
2025-06-30,2025-06,ex_stable_top100,risk_assets,71,251747871577.0696,3137769723969.4775,0.08023146812016294
2025-06-30,2025-06,ex_stable_top100,tokenized_commodities,2,1706705620.838914,3137769723969.4775,0.0005439231591156483
2025-06-30,2025-06,ex_stable_top100,wrapped_assets,8,36404345008.33198,3137769723969.4775,0.011601981091932449
2025-06-30,2025-06,full_top100,base_assets,8,2803225269757.0815,3383659354152.5664,0.8284596575352208
2025-06-30,2025-06,full_top100,lst_restaking,8,42142645761.53585,3383659354152.5664,0.012454754261777758
2025-06-30,2025-06,full_top100,risk_assets,63,244992317472.59598,3383659354152.5664,0.07240454544336188
2025-06-30,2025-06,full_top100,stable_yield_tokens,3,8513178817.326408,3383659354152.5664,0.002515968047102225
2025-06-30,2025-06,full_top100,stablecoins,10,241949455309.54996,3383659354152.5664,0.07150526397186513
2025-06-30,2025-06,full_top100,synthetic_stables,3,9032087379.612516,3383659354152.5664,0.0026693252583266003
2025-06-30,2025-06,full_top100,wrapped_assets,5,33804399654.864273,3383659354152.5664,0.00999048548234565
2025-07-31,2025-07,clean_risk_top100,base_assets,8,3242203751897.356,3558786833699.687,0.9110418531381342
2025-07-31,2025-07,clean_risk_top100,risk_assets,92,316583081802.33105,3558786833699.687,0.08895814686186578
2025-07-31,2025-07,ex_stable_top100,base_assets,8,3242203751897.356,3665816785021.3296,0.8844423881589301
2025-07-31,2025-07,ex_stable_top100,lst_restaking,13,77596200468.74597,3665816785021.3296,0.021167506457444103
2025-07-31,2025-07,ex_stable_top100,risk_assets,72,301084748995.8536,3665816785021.3296,0.08213305973885482
2025-07-31,2025-07,ex_stable_top100,wrapped_assets,7,44932083659.37427,3665816785021.3296,0.012257045644771042
2025-07-31,2025-07,full_top100,base_assets,8,3242203751897.356,3922360308219.1646,0.8265950848787234
2025-07-31,2025-07,full_top100,lst_restaking,12,76531575778.81036,3922360308219.1646,0.019511612846591683
2025-07-31,2025-07,full_top100,risk_assets,60,288710991635.89655,3922360308219.1646,0.07360644330173163
2025-07-31,2025-07,full_top100,stable_yield_tokens,3,9120860529.300106,3922360308219.1646,0.002325349996579272
2025-07-31,2025-07,full_top100,stablecoins,9,253262419007.42462,3922360308219.1646,0.06456888177170321
2025-07-31,2025-07,full_top100,synthetic_stables,3,9592855997.438202,3922360308219.1646,0.002445684547984212
2025-07-31,2025-07,full_top100,wrapped_assets,5,42937853372.93887,3922360308219.1646,0.010946942656686626
2025-08-31,2025-08,clean_risk_top100,base_assets,8,3147396760893.613,3463045729355.57,0.908852208971351
2025-08-31,2025-08,clean_risk_top100,risk_assets,92,315648968461.957,3463045729355.57,0.09114779102864903
2025-08-31,2025-08,ex_stable_top100,base_assets,8,3147396760893.613,3581306709559.424,0.878840327328683
2025-08-31,2025-08,ex_stable_top100,lst_restaking,14,89116015433.28954,3581306709559.424,0.024883659139111457
2025-08-31,2025-08,ex_stable_top100,risk_assets,71,298426170083.37463,3581306709559.424,0.08332885013361152
2025-08-31,2025-08,ex_stable_top100,tokenized_commodities,1,1302462626.6959105,3581306709559.424,0.0003636836306757264
2025-08-31,2025-08,ex_stable_top100,wrapped_assets,6,45065300522.45111,3581306709559.424,0.012583479767918312
2025-08-31,2025-08,full_top100,base_assets,8,3147396760893.613,3857062179205.844,0.8160088208745576
2025-08-31,2025-08,full_top100,lst_restaking,13,87935088361.25558,3857062179205.844,0.022798462735532335
2025-08-31,2025-08,full_top100,risk_assets,58,284346664646.96826,3857062179205.844,0.07372104763566821
2025-08-31,2025-08,full_top100,stable_yield_tokens,3,10019423405.665031,3857062179205.844,0.0025976826247919075
2025-08-31,2025-08,full_top100,stablecoins,9,271121677266.158,3857062179205.844,0.0702922754856861
2025-08-31,2025-08,full_top100,synthetic_stables,3,11055236606.403173,3857062179205.844,0.0028662324050683073
2025-08-31,2025-08,full_top100,tokenized_commodities,1,1302462626.6959105,3857062179205.844,0.00033768255894803413
2025-08-31,2025-08,full_top100,wrapped_assets,5,43884865399.085526,3857062179205.844,0.011377795679747447
2025-09-30,2025-09,clean_risk_top100,base_assets,8,3277162464730.333,3599977434065.013,0.9103286130962869
2025-09-30,2025-09,clean_risk_top100,risk_assets,92,322814969334.6801,3599977434065.013,0.0896713869037131
2025-09-30,2025-09,ex_stable_top100,base_assets,8,3277162464730.333,3731623102852.019,0.8782136819298956
2025-09-30,2025-09,ex_stable_top100,lst_restaking,14,86970143015.34265,3731623102852.019,0.023306250555923717
2025-09-30,2025-09,ex_stable_top100,risk_assets,69,304483536066.90265,3731623102852.019,0.0815954686940894
2025-09-30,2025-09,ex_stable_top100,tokenized_commodities,2,2570893074.769697,3731623102852.019,0.0006889476787740984
2025-09-30,2025-09,ex_stable_top100,tokenized_rwa,1,13317086587.34813,3731623102852.019,0.0035687115821450713
2025-09-30,2025-09,ex_stable_top100,wrapped_assets,6,47118979377.323006,3731623102852.019,0.012626939559172183
2025-09-30,2025-09,full_top100,base_assets,8,3277162464730.333,4025854686970.256,0.814028999938056
2025-09-30,2025-09,full_top100,lst_restaking,11,83449570119.50558,4025854686970.256,0.020728410886163246
2025-09-30,2025-09,full_top100,risk_assets,59,293057461365.36304,4025854686970.256,0.07279384979141157
2025-09-30,2025-09,full_top100,stable_yield_tokens,3,10545958318.112238,4025854686970.256,0.0026195576189683156
2025-09-30,2025-09,full_top100,stablecoins,9,283566974734.2748,4025854686970.256,0.07043646549192248
2025-09-30,2025-09,full_top100,synthetic_stables,3,17460233590.46834,4025854686970.256,0.0043370252898045905
2025-09-30,2025-09,full_top100,tokenized_commodities,1,1442273269.9382794,4025854686970.256,0.00035825268969747473
2025-09-30,2025-09,full_top100,tokenized_rwa,1,13317086587.34813,4025854686970.256,0.0033078905283017534
2025-09-30,2025-09,full_top100,wrapped_assets,5,45852664254.912186,4025854686970.256,0.011389547765674473
2025-10-31,2025-10,clean_risk_top100,base_assets,9,3059091318807.3467,3328545025925.463,0.9190476003721182
2025-10-31,2025-10,clean_risk_top100,risk_assets,91,269453707118.1164,3328545025925.463,0.08095239962788184
2025-10-31,2025-10,ex_stable_top100,base_assets,9,3059091318807.3467,3441689337444.697,0.8888342377463353
2025-10-31,2025-10,ex_stable_top100,lst_restaking,14,77821435445.35912,3441689337444.697,0.022611406148335896
2025-10-31,2025-10,ex_stable_top100,risk_assets,66,252803783924.7383,3441689337444.697,0.07345340010043848
2025-10-31,2025-10,ex_stable_top100,tokenized_commodities,2,3451984010.8945646,3441689337444.697,0.001002991168708304
2025-10-31,2025-10,ex_stable_top100,tokenized_rwa,1,3125308780.3634634,3441689337444.697,0.0009080740514144917
2025-10-31,2025-10,ex_stable_top100,wrapped_assets,8,45395506475.994774,3441689337444.697,0.013189890784767618
2025-10-31,2025-10,full_top100,base_assets,9,3059091318807.3467,3748184976871.1787,0.8161527079597183
2025-10-31,2025-10,full_top100,lst_restaking,12,75948951310.14597,3748184976871.1787,0.02026286103242024
2025-10-31,2025-10,full_top100,risk_assets,53,239855746813.42905,3748184976871.1787,0.06399250525080813
2025-10-31,2025-10,full_top100,stable_yield_tokens,4,12678016820.744558,3748184976871.1787,0.0033824416081320546
2025-10-31,2025-10,full_top100,stablecoins,10,293229293958.6864,3748184976871.1787,0.07823234332566517
2025-10-31,2025-10,full_top100,synthetic_stables,3,17135157191.645306,3748184976871.1787,0.004571587927858616
2025-10-31,2025-10,full_top100,tokenized_commodities,2,3451984010.8945646,3748184976871.1787,0.0009209748270684683
2025-10-31,2025-10,full_top100,tokenized_rwa,1,3125308780.3634634,3748184976871.1787,0.0008338192484225618
2025-10-31,2025-10,full_top100,wrapped_assets,6,43669199177.922806,3748184976871.1787,0.011650758819906468
2025-11-30,2025-11,clean_risk_top100,base_assets,9,2535237568357.6436,2780970336955.5347,0.9116377599097634
2025-11-30,2025-11,clean_risk_top100,risk_assets,91,245732768597.89117,2780970336955.5347,0.08836224009023662
2025-11-30,2025-11,ex_stable_top100,base_assets,9,2535237568357.6436,2882125806944.6763,0.8796415348173969
2025-11-30,2025-11,ex_stable_top100,lst_restaking,12,58382795579.23788,2882125806944.6763,0.020256851882926346
2025-11-30,2025-11,ex_stable_top100,risk_assets,69,233339478153.68835,2882125806944.6763,0.0809608926825613
2025-11-30,2025-11,ex_stable_top100,tokenized_commodities,2,3617766965.120832,2882125806944.6763,0.001255242556172801
2025-11-30,2025-11,ex_stable_top100,tokenized_rwa,1,14288575001.39299,2882125806944.6763,0.00495765138598867
2025-11-30,2025-11,ex_stable_top100,wrapped_assets,7,37259622887.59247,2882125806944.6763,0.012927826674953917
2025-11-30,2025-11,full_top100,base_assets,9,2535237568357.6436,3188095162964.415,0.7952201671421505
2025-11-30,2025-11,full_top100,lst_restaking,9,55917166147.10846,3188095162964.415,0.01753936544827429
2025-11-30,2025-11,full_top100,risk_assets,54,220779647548.83844,3188095162964.415,0.0692512727077911
2025-11-30,2025-11,full_top100,stable_yield_tokens,4,11642613670.651838,3188095162964.415,0.0036519028057575556
2025-11-30,2025-11,full_top100,stablecoins,12,296159953096.7309,3188095162964.415,0.09289558120384017
2025-11-30,2025-11,full_top100,synthetic_stables,3,13926889579.34354,3188095162964.415,0.004368404601321178
2025-11-30,2025-11,full_top100,tokenized_commodities,2,3617766965.120832,3188095162964.415,0.0011347738320825064
2025-11-30,2025-11,full_top100,tokenized_rwa,1,14288575001.39299,3188095162964.415,0.004481853354749586
2025-11-30,2025-11,full_top100,wrapped_assets,6,36524982597.58435,3188095162964.415,0.01145667890403309
2025-12-31,2025-12,clean_risk_top100,base_assets,9,2455720430116.3066,2688849788418.633,0.9132977381977763
2025-12-31,2025-12,clean_risk_top100,risk_assets,91,233129358302.32635,2688849788418.633,0.08670226180222379
2025-12-31,2025-12,ex_stable_top100,base_assets,9,2455720430116.3066,2792195563289.959,0.8794944245319286
2025-12-31,2025-12,ex_stable_top100,lst_restaking,11,57178038506.02736,2792195563289.959,0.020477805801917475
2025-12-31,2025-12,ex_stable_top100,risk_assets,69,221586596155.41138,2792195563289.959,0.0793592680500941
2025-12-31,2025-12,ex_stable_top100,tokenized_commodities,2,3858190732.0317373,2792195563289.959,0.0013817766859731517
2025-12-31,2025-12,ex_stable_top100,tokenized_rwa,1,15008878408.745598,2792195563289.959,0.005375296274398879
2025-12-31,2025-12,ex_stable_top100,wrapped_assets,8,38843429371.43652,2792195563289.959,0.01391142865568789
2025-12-31,2025-12,full_top100,base_assets,9,2455720430116.3066,3099913496725.7876,0.7921899861754546
2025-12-31,2025-12,full_top100,lst_restaking,9,55640787042.97505,3099913496725.7876,0.017949141839520476
2025-12-31,2025-12,full_top100,risk_assets,55,210446557218.10568,3099913496725.7876,0.06788788056195279
2025-12-31,2025-12,full_top100,stable_yield_tokens,4,10649239283.16436,3099913496725.7876,0.003435334338978289
2025-12-31,2025-12,full_top100,stablecoins,12,297431333947.98785,3099913496725.7876,0.09594826896368007
2025-12-31,2025-12,full_top100,synthetic_stables,2,13705929340.482151,3099913496725.7876,0.004421390904926451
2025-12-31,2025-12,full_top100,tokenized_commodities,2,3858190732.0317373,3099913496725.7876,0.0012446123855090997
2025-12-31,2025-12,full_top100,tokenized_rwa,1,15008878408.745598,3099913496725.7876,0.004841708784647823
2025-12-31,2025-12,full_top100,wrapped_assets,6,37452150635.98872,3099913496725.7876,0.012081676045330522
2026-01-31,2026-01,clean_risk_top100,base_assets,10,2322251365870.4126,2545753479555.6216,0.9122059085924444
2026-01-31,2026-01,clean_risk_top100,risk_assets,90,223502113685.2089,2545753479555.6216,0.08779409140755558
2026-01-31,2026-01,ex_stable_top100,base_assets,9,2321688267698.068,2646538258239.826,0.8772547536275515
2026-01-31,2026-01,ex_stable_top100,lst_restaking,11,56306587044.314766,2646538258239.826,0.021275561337157262
2026-01-31,2026-01,ex_stable_top100,risk_assets,69,212003045976.0358,2646538258239.826,0.08010579303585655
2026-01-31,2026-01,ex_stable_top100,tokenized_commodities,2,4675748385.216779,2646538258239.826,0.0017667412782184945
2026-01-31,2026-01,ex_stable_top100,tokenized_rwa,1,15514058949.480436,2646538258239.826,0.005862019527274323
2026-01-31,2026-01,ex_stable_top100,wrapped_assets,8,36350550186.71078,2646538258239.826,0.013735131193942004
2026-01-31,2026-01,full_top100,base_assets,9,2321688267698.068,2950279107295.5,0.7869385177683555
2026-01-31,2026-01,full_top100,lst_restaking,8,54091839105.55437,2950279107295.5,0.0183344819721616
2026-01-31,2026-01,full_top100,risk_assets,55,201538480992.24814,2950279107295.5,0.06831166600267764
2026-01-31,2026-01,full_top100,stable_yield_tokens,4,11140924146.448414,2950279107295.5,0.003776227177591079
2026-01-31,2026-01,full_top100,stablecoins,13,293252030583.8974,2950279107295.5,0.09939806368107303
2026-01-31,2026-01,full_top100,synthetic_stables,2,13342457145.816595,2950279107295.5,0.004522438949190652
2026-01-31,2026-01,full_top100,tokenized_commodities,2,4675748385.216779,2950279107295.5,0.00158484950581608
2026-01-31,2026-01,full_top100,tokenized_rwa,1,15514058949.480436,2950279107295.5,0.00525850551261981
2026-01-31,2026-01,full_top100,wrapped_assets,6,35035300288.77008,2950279107295.5,0.011875249430514625
2026-02-28,2026-02,clean_risk_top100,base_assets,10,1785118580952.969,1981004404387.0369,0.9011179263406641
2026-02-28,2026-02,clean_risk_top100,risk_assets,90,195885823434.06796,1981004404387.0369,0.09888207365933598
2026-02-28,2026-02,ex_stable_top100,base_assets,9,1784674424016.7207,2059816870975.7598,0.8664238307608866
2026-02-28,2026-02,ex_stable_top100,lst_restaking,10,39050627823.86997,2059816870975.7598,0.01895830079562909
2026-02-28,2026-02,ex_stable_top100,risk_assets,70,187151435230.22552,2059816870975.7598,0.09085828835918296
2026-02-28,2026-02,ex_stable_top100,tokenized_commodities,2,5246920112.257099,2059816870975.7598,0.0025472750447818066
2026-02-28,2026-02,ex_stable_top100,tokenized_rwa,1,16189083806.407194,2059816870975.7598,0.007859477235341913
2026-02-28,2026-02,ex_stable_top100,wrapped_assets,8,27504379986.279224,2059816870975.7598,0.013352827804177597
2026-02-28,2026-02,full_top100,base_assets,9,1784674424016.7207,2369399777813.3843,0.7532179418298582
2026-02-28,2026-02,full_top100,bridged_stables,1,972604784.4273374,2369399777813.3843,0.000410485724500621
2026-02-28,2026-02,full_top100,lst_restaking,6,36475876564.1755,2369399777813.3843,0.015394564018165602
2026-02-28,2026-02,full_top100,risk_assets,55,177212813422.5094,2369399777813.3843,0.07479228076321143
2026-02-28,2026-02,full_top100,stable_yield_tokens,4,12279147521.135973,2369399777813.3843,0.005182387386086388
2026-02-28,2026-02,full_top100,stablecoins,12,295251482273.1002,2369399777813.3843,0.12461024308256453
2026-02-28,2026-02,full_top100,synthetic_stables,3,14295379720.322166,2369399777813.3843,0.006033333781061949
2026-02-28,2026-02,full_top100,tokenized_commodities,2,5246920112.257099,2369399777813.3843,0.002214451170878075
2026-02-28,2026-02,full_top100,tokenized_rwa,1,16189083806.407194,2369399777813.3843,0.0068325674535799075
2026-02-28,2026-02,full_top100,wrapped_assets,7,26802045592.328785,2369399777813.3843,0.011311744790093305
2026-03-31,2026-03,clean_risk_top100,base_assets,10,1810618029691.841,2010261900868.082,0.9006876312534055
2026-03-31,2026-03,clean_risk_top100,risk_assets,90,199643871176.24106,2010261900868.082,0.09931236874659455
2026-03-31,2026-03,ex_stable_top100,base_assets,9,1810186054046.4854,2097996623026.8438,0.8628164765274382
2026-03-31,2026-03,ex_stable_top100,lst_restaking,11,41254058696.24699,2097996623026.8438,0.01966354866516825
2026-03-31,2026-03,ex_stable_top100,risk_assets,68,190026979831.86334,2097996623026.8438,0.09057544599748002
2026-03-31,2026-03,ex_stable_top100,tokenized_commodities,2,4839370337.325375,2097996623026.8438,0.0023066625962168937
2026-03-31,2026-03,ex_stable_top100,tokenized_rwa,1,16310896822.913704,2097996623026.8438,0.007774510522987151
2026-03-31,2026-03,ex_stable_top100,wrapped_assets,9,35379263292.00903,2097996623026.8438,0.016863355690709497
2026-03-31,2026-03,full_top100,base_assets,9,1810186054046.4854,2414649018415.202,0.749668394968043
2026-03-31,2026-03,full_top100,bridged_stables,1,1095709448.7806957,2414649018415.202,0.00045377586573631257
2026-03-31,2026-03,full_top100,lst_restaking,5,37090902492.32352,2414649018415.202,0.015360784200706426
2026-03-31,2026-03,full_top100,risk_assets,51,178875441214.6136,2414649018415.202,0.07407927191506046
2026-03-31,2026-03,full_top100,stable_yield_tokens,5,15414686680.87704,2414649018415.202,0.006383820821708534
2026-03-31,2026-03,full_top100,stablecoins,14,301447920285.84485,2414649018415.202,0.12484129908192333
2026-03-31,2026-03,full_top100,synthetic_stables,3,14008773794.028866,2414649018415.202,0.005801577656707721
2026-03-31,2026-03,full_top100,tokenized_commodities,2,4839370337.325375,2414649018415.202,0.0020041713310788253
2026-03-31,2026-03,full_top100,tokenized_rwa,1,16310896822.913704,2414649018415.202,0.0067549762713004875
2026-03-31,2026-03,full_top100,wrapped_assets,9,35379263292.00903,2414649018415.202,0.014651927887734747
2026-04-30,2026-04,clean_risk_top100,base_assets,10,2025706130130.0566,2234712754449.266,0.9064727115809038
2026-04-30,2026-04,clean_risk_top100,risk_assets,90,209006624319.2093,2234712754449.266,0.09352728841909615
2026-04-30,2026-04,ex_stable_top100,base_assets,9,2025255874941.6292,2327643150066.8555,0.8700886451960899
2026-04-30,2026-04,ex_stable_top100,lst_restaking,12,47089573370.336205,2327643150066.8555,0.020230581036007896
2026-04-30,2026-04,ex_stable_top100,risk_assets,66,197478145734.65057,2327643150066.8555,0.08484038703655176
2026-04-30,2026-04,ex_stable_top100,tokenized_commodities,2,4731489708.49572,2327643150066.8555,0.0020327384411823694
2026-04-30,2026-04,ex_stable_top100,tokenized_rwa,1,17804513706.398727,2327643150066.8555,0.007649159496758487
2026-04-30,2026-04,ex_stable_top100,wrapped_assets,10,35283552605.3451,2327643150066.8555,0.015158488793409622
2026-04-30,2026-04,full_top100,base_assets,9,2025255874941.6292,2641274051377.8647,0.7667723362083994
2026-04-30,2026-04,full_top100,bridged_stables,1,1112419716.5894835,2641274051377.8647,0.0004211678511774161
2026-04-30,2026-04,full_top100,lst_restaking,5,41524315649.965164,2641274051377.8647,0.01572132040910458
2026-04-30,2026-04,full_top100,risk_assets,51,186865051181.30566,2641274051377.8647,0.07074807367445433
2026-04-30,2026-04,full_top100,stable_yield_tokens,5,11549666133.905481,2641274051377.8647,0.004372763260927205
2026-04-30,2026-04,full_top100,stablecoins,14,303904319276.3704,2641274051377.8647,0.11505974517026496
2026-04-30,2026-04,full_top100,synthetic_stables,2,13242848457.859867,2641274051377.8647,0.005013810835324534
2026-04-30,2026-04,full_top100,tokenized_commodities,2,4731489708.49572,2641274051377.8647,0.0017913664453059913
2026-04-30,2026-04,full_top100,tokenized_rwa,1,17804513706.398727,2641274051377.8647,0.0067408808628209955
2026-04-30,2026-04,full_top100,wrapped_assets,10,35283552605.3451,2641274051377.8647,0.013358535282220656
2026-05-31,2026-05,clean_risk_top100,base_assets,9,1969896940026.9712,2196862229748.0151,0.8966866075406661
2026-05-31,2026-05,clean_risk_top100,risk_assets,91,226965289721.04395,2196862229748.0151,0.10331339245933385
2026-05-31,2026-05,ex_stable_top100,base_assets,9,1969896940026.9712,2282995377176.247,0.8628562982302067
2026-05-31,2026-05,ex_stable_top100,lst_restaking,11,42074313340.175575,2282995377176.247,0.018429434312834985
2026-05-31,2026-05,ex_stable_top100,risk_assets,67,214192925047.0437,2282995377176.247,0.0938210069053977
2026-05-31,2026-05,ex_stable_top100,tokenized_commodities,2,4869225704.271225,2282995377176.247,0.0021328232868757673
2026-05-31,2026-05,ex_stable_top100,tokenized_rwa,1,18614402293.88372,2282995377176.247,0.008153499774890998
2026-05-31,2026-05,ex_stable_top100,wrapped_assets,10,33347570763.901844,2282995377176.247,0.014606937489793881
2026-05-31,2026-05,full_top100,base_assets,9,1969896940026.9712,2596689252142.0757,0.7586186673672841
2026-05-31,2026-05,full_top100,bridged_stables,1,1084073313.3464167,2596689252142.0757,0.000417482882271006
2026-05-31,2026-05,full_top100,lst_restaking,7,39018264059.56643,2596689252142.0757,0.015026158415905662
2026-05-31,2026-05,full_top100,risk_assets,49,200164317062.6919,2596689252142.0757,0.07708443237771759
2026-05-31,2026-05,full_top100,stable_yield_tokens,5,13950128475.190952,2596689252142.0757,0.005372274893379381
2026-05-31,2026-05,full_top100,stablecoins,13,301452702514.3252,2596689252142.0757,0.11609117350705292
2026-05-31,2026-05,full_top100,synthetic_stables,3,14291627927.926561,2596689252142.0757,0.005503788301252077
2026-05-31,2026-05,full_top100,tokenized_commodities,2,4869225704.271225,2596689252142.0757,0.001875166888088159
2026-05-31,2026-05,full_top100,tokenized_rwa,1,18614402293.88372,2596689252142.0757,0.007168513628855753
2026-05-31,2026-05,full_top100,wrapped_assets,10,33347570763.901844,2596689252142.0757,0.012842341738193193
2026-06-16,2026-06,clean_risk_top100,base_assets,9,1765816613566.6091,1977248894641.023,0.8930674425220503
2026-06-16,2026-06,clean_risk_top100,risk_assets,91,211432281074.41382,1977248894641.023,0.10693255747794976
2026-06-16,2026-06,ex_stable_top100,base_assets,9,1765816613566.6091,2057409922881.3088,0.858271652104051
2026-06-16,2026-06,ex_stable_top100,lst_restaking,11,37894177091.24634,2057409922881.3088,0.018418389388429345
2026-06-16,2026-06,ex_stable_top100,risk_assets,67,199376452555.73187,2057409922881.3088,0.09690652812469877
2026-06-16,2026-06,ex_stable_top100,tokenized_commodities,2,4601594896.196222,2057409922881.3088,0.0022365960448717474
2026-06-16,2026-06,ex_stable_top100,tokenized_rwa,1,19332038073.272846,2057409922881.3088,0.009396298646309243
2026-06-16,2026-06,ex_stable_top100,wrapped_assets,10,30389046698.252403,2057409922881.3088,0.01477053569163987
2026-06-16,2026-06,full_top100,base_assets,9,1765816613566.6091,2368244142837.4497,0.7456227090889971
2026-06-16,2026-06,full_top100,bridged_stables,1,1123903279.5054476,2368244142837.4497,0.0004745723885371347
2026-06-16,2026-06,full_top100,lst_restaking,6,34368573606.61135,2368244142837.4497,0.014512259519592242
2026-06-16,2026-06,full_top100,risk_assets,50,187052972695.72067,2368244142837.4497,0.07898382152087076
2026-06-16,2026-06,full_top100,stable_yield_tokens,5,13723750542.215519,2368244142837.4497,0.005794905303037197
2026-06-16,2026-06,full_top100,stablecoins,13,297677600539.4413,2368244142837.4497,0.1256954868609056
2026-06-16,2026-06,full_top100,synthetic_stables,3,14158048939.624779,2368244142837.4497,0.005978289435421841
2026-06-16,2026-06,full_top100,tokenized_commodities,2,4601594896.196222,2368244142837.4497,0.0019430407587466645
