date,asset,window_days,feature_id,feature_label,beta,correlation,sample_count,n,timing
2024-11-25,BTC,180,vix_d1,VIX change,-0.005745752519395917,-0.40024227724349265,180,180,contemporaneous
2024-11-25,BTC,180,real_yield_d1,Real-yield change,-0.008831730791691762,-0.012073805906272312,180,180,contemporaneous
2024-11-25,BTC,180,nominal_10y_d1,10Y yield change,0.06117840036096009,0.11189557718363413,180,180,contemporaneous
2024-12-09,BTC,180,qqq_ret,QQQ return,0.9262675767751328,0.35877159180667184,180,180,contemporaneous
2024-12-09,BTC,180,spy_ret,SPY return,1.6407737923730776,0.4328100567313018,180,180,contemporaneous
2024-12-09,BTC,180,dxy_ret,DXY return,0.9398314702296909,0.11284989358625837,180,180,contemporaneous
2024-12-09,BTC,180,gold_ret,Gold return,0.278527336183254,0.08453262354956116,180,180,contemporaneous
2024-12-09,BTC,180,vix_d1,VIX change,-0.005760391202886843,-0.3928407252107545,180,180,contemporaneous
2024-12-09,BTC,180,real_yield_d1,Real-yield change,0.014890585231850023,0.0191532561723233,180,180,contemporaneous
2024-12-09,BTC,180,nominal_10y_d1,10Y yield change,0.08620502164123071,0.1495927415126753,180,180,contemporaneous
2024-12-23,BTC,180,qqq_ret,QQQ return,1.0080869928753502,0.39723765454432564,180,180,contemporaneous
2024-12-23,BTC,180,spy_ret,SPY return,1.7074624350763716,0.4660212148526305,180,180,contemporaneous
2024-12-23,BTC,180,dxy_ret,DXY return,0.413756538482437,0.050223697181643746,180,180,contemporaneous
2024-12-23,BTC,180,gold_ret,Gold return,0.37151420370816085,0.11295275882264134,180,180,contemporaneous
2024-12-23,BTC,180,vix_d1,VIX change,-0.005238248674930715,-0.40185287862238833,180,180,contemporaneous
2024-12-23,BTC,180,real_yield_d1,Real-yield change,-0.025088757643453183,-0.03310623925918338,180,180,contemporaneous
2024-12-23,BTC,180,nominal_10y_d1,10Y yield change,0.057169197506237335,0.0982263403522641,180,180,contemporaneous
2025-01-06,BTC,180,qqq_ret,QQQ return,1.0425988267678048,0.4248068451336236,180,180,contemporaneous
2025-01-06,BTC,180,spy_ret,SPY return,1.7195863014186608,0.4895053369148638,180,180,contemporaneous
2025-01-06,BTC,180,dxy_ret,DXY return,0.39606284481384374,0.04997348243172557,180,180,contemporaneous
2025-01-06,BTC,180,gold_ret,Gold return,0.428859296042625,0.1314458184788199,180,180,contemporaneous
2025-01-06,BTC,180,vix_d1,VIX change,-0.0053096833249830005,-0.41928542881883013,180,180,contemporaneous
2025-01-06,BTC,180,real_yield_d1,Real-yield change,-0.038390716544782655,-0.049748885353292215,180,180,contemporaneous
2025-01-06,BTC,180,nominal_10y_d1,10Y yield change,0.06065144656192877,0.10209923069888026,180,180,contemporaneous
2025-01-20,BTC,180,qqq_ret,QQQ return,1.1688193620195104,0.46708129569572476,180,180,contemporaneous
2025-01-20,BTC,180,spy_ret,SPY return,1.8373741749223755,0.5210346406972196,180,180,contemporaneous
2025-01-20,BTC,180,dxy_ret,DXY return,0.49446735007611364,0.06368457484346897,180,180,contemporaneous
2025-01-20,BTC,180,gold_ret,Gold return,0.5055843719179788,0.1484490208907967,180,180,contemporaneous
2025-01-20,BTC,180,vix_d1,VIX change,-0.005608290003571504,-0.43937528924948493,180,180,contemporaneous
2025-01-20,BTC,180,real_yield_d1,Real-yield change,-0.06065959236046385,-0.07882452790909066,180,180,contemporaneous
2025-01-20,BTC,180,nominal_10y_d1,10Y yield change,0.030217004884711685,0.05102202735861596,180,180,contemporaneous
2025-02-03,BTC,180,qqq_ret,QQQ return,1.1691205709237575,0.44337632596586,180,180,contemporaneous
2025-02-03,BTC,180,spy_ret,SPY return,1.8464467277216312,0.4895953423934894,180,180,contemporaneous
2025-02-03,BTC,180,dxy_ret,DXY return,0.414381401183852,0.05409655124883732,180,180,contemporaneous
2025-02-03,BTC,180,gold_ret,Gold return,0.5031862233590667,0.15161725489614686,180,180,contemporaneous
2025-02-03,BTC,180,vix_d1,VIX change,-0.006311758277110399,-0.3711500592249174,180,180,contemporaneous
2025-02-03,BTC,180,real_yield_d1,Real-yield change,-0.10286743694089988,-0.13535112920076006,180,180,contemporaneous
2025-02-03,BTC,180,nominal_10y_d1,10Y yield change,-0.03172855673331682,-0.05172024066411636,180,180,contemporaneous
2025-02-17,BTC,180,qqq_ret,QQQ return,1.0057358187727656,0.3855697099641213,180,180,contemporaneous
2025-02-17,BTC,180,spy_ret,SPY return,1.6117251639158692,0.43079854866110623,180,180,contemporaneous
2025-02-17,BTC,180,dxy_ret,DXY return,0.662062122991326,0.09152106227440926,180,180,contemporaneous
2025-02-17,BTC,180,gold_ret,Gold return,0.2632865839305808,0.08300224047185022,180,180,contemporaneous
2025-02-17,BTC,180,vix_d1,VIX change,-0.005436507625681106,-0.3267954183263997,180,180,contemporaneous
2025-02-17,BTC,180,real_yield_d1,Real-yield change,-0.08983361977068367,-0.12963206634403338,180,180,contemporaneous
2025-02-17,BTC,180,nominal_10y_d1,10Y yield change,-0.020915170392766306,-0.036715992256442724,180,180,contemporaneous
2025-03-03,BTC,180,qqq_ret,QQQ return,0.9460606828871831,0.3565081894482276,180,180,contemporaneous
2025-03-03,BTC,180,spy_ret,SPY return,1.4759760794992196,0.3899111815927785,180,180,contemporaneous
2025-03-03,BTC,180,dxy_ret,DXY return,0.05287001064992739,0.0073026370606785575,180,180,contemporaneous
2025-03-03,BTC,180,gold_ret,Gold return,0.18712048839944484,0.05864379756869255,180,180,contemporaneous
2025-03-03,BTC,180,vix_d1,VIX change,-0.005397553709311548,-0.3078753268759297,180,180,contemporaneous
2025-03-03,BTC,180,real_yield_d1,Real-yield change,-0.036475738120173386,-0.05204415757409431,180,180,contemporaneous
2025-03-03,BTC,180,nominal_10y_d1,10Y yield change,0.01699210950704196,0.029954032752816766,180,180,contemporaneous
2025-03-17,BTC,180,qqq_ret,QQQ return,0.9871262875489544,0.3768082062406712,180,180,contemporaneous
2025-03-17,BTC,180,spy_ret,SPY return,1.4124895286032042,0.387942644349764,180,180,contemporaneous
2025-03-17,BTC,180,dxy_ret,DXY return,0.015185875253003692,0.0020719062600646314,180,180,contemporaneous
2025-03-17,BTC,180,gold_ret,Gold return,0.07441756752396932,0.0221013508941338,180,180,contemporaneous
2025-03-17,BTC,180,vix_d1,VIX change,-0.0059670192746942175,-0.3370925674567615,180,180,contemporaneous
2025-03-17,BTC,180,real_yield_d1,Real-yield change,0.03550185020305627,0.04939162396903444,180,180,contemporaneous
2025-03-17,BTC,180,nominal_10y_d1,10Y yield change,0.06537395793159119,0.11137624729885456,180,180,contemporaneous
2025-03-31,BTC,180,qqq_ret,QQQ return,1.006857996265777,0.3938934642099053,180,180,contemporaneous
2025-03-31,BTC,180,spy_ret,SPY return,1.4460171301233389,0.4104994990062833,180,180,contemporaneous
2025-03-31,BTC,180,dxy_ret,DXY return,0.13559077501015382,0.01815476592191037,180,180,contemporaneous
2025-03-31,BTC,180,gold_ret,Gold return,0.03605503850583479,0.01046191923740586,180,180,contemporaneous
2025-03-31,BTC,180,vix_d1,VIX change,-0.0062365826941296115,-0.3536125008026268,180,180,contemporaneous
2025-03-31,BTC,180,real_yield_d1,Real-yield change,0.039151251878964496,0.0542561067834802,180,180,contemporaneous
2025-03-31,BTC,180,nominal_10y_d1,10Y yield change,0.07183869050951626,0.12348772261065433,180,180,contemporaneous
2025-04-14,BTC,180,qqq_ret,QQQ return,0.737607250532037,0.40111185661842746,180,180,contemporaneous
2025-04-14,BTC,180,spy_ret,SPY return,0.8488661523549931,0.3842232922783292,180,180,contemporaneous
2025-04-14,BTC,180,dxy_ret,DXY return,-0.217662243569622,-0.03277254366806932,180,180,contemporaneous
2025-04-14,BTC,180,gold_ret,Gold return,0.14850915108558663,0.046767246159229836,180,180,contemporaneous
2025-04-14,BTC,180,vix_d1,VIX change,-0.0038507458838221323,-0.34760170154996933,180,180,contemporaneous
2025-04-14,BTC,180,real_yield_d1,Real-yield change,0.013959235279501474,0.020129166813171177,180,180,contemporaneous
2025-04-14,BTC,180,nominal_10y_d1,10Y yield change,0.06493733122066153,0.11271673809086691,180,180,contemporaneous
2025-04-28,BTC,180,qqq_ret,QQQ return,0.6949950263002798,0.391238929206785,180,180,contemporaneous
2025-04-28,BTC,180,spy_ret,SPY return,0.8056876159392377,0.37890520340586076,180,180,contemporaneous
2025-04-28,BTC,180,dxy_ret,DXY return,-0.023940545849839127,-0.0038064839546511644,180,180,contemporaneous
2025-04-28,BTC,180,gold_ret,Gold return,0.05747430178641194,0.019658645464852284,180,180,contemporaneous
2025-04-28,BTC,180,vix_d1,VIX change,-0.0036145425093266153,-0.33864979947741064,180,180,contemporaneous
2025-04-28,BTC,180,real_yield_d1,Real-yield change,0.0199163707864591,0.029569516130117067,180,180,contemporaneous
2025-04-28,BTC,180,nominal_10y_d1,10Y yield change,0.07651658804976716,0.13393462062394923,180,180,contemporaneous
2025-05-12,BTC,180,qqq_ret,QQQ return,0.6524402185260462,0.38399931789082575,180,180,contemporaneous
2025-05-12,BTC,180,spy_ret,SPY return,0.7345960117354354,0.36162829410822883,180,180,contemporaneous
2025-05-12,BTC,180,dxy_ret,DXY return,-0.49613897149284253,-0.08254628876777366,180,180,contemporaneous
2025-05-12,BTC,180,gold_ret,Gold return,0.267708543237748,0.09927587846481302,180,180,contemporaneous
2025-05-12,BTC,180,vix_d1,VIX change,-0.003314620490578891,-0.3263259701298898,180,180,contemporaneous
2025-05-12,BTC,180,real_yield_d1,Real-yield change,0.034077308383123325,0.05212534600901632,180,180,contemporaneous
2025-05-12,BTC,180,nominal_10y_d1,10Y yield change,0.07338835126422846,0.1309274650491356,180,180,contemporaneous
2025-05-26,BTC,180,qqq_ret,QQQ return,0.6357730153672775,0.3886138922772976,180,180,contemporaneous
2025-05-26,BTC,180,spy_ret,SPY return,0.6934068840401884,0.35574799030473475,180,180,contemporaneous
2025-05-26,BTC,180,dxy_ret,DXY return,-0.5890804891072584,-0.10066200241797582,180,180,contemporaneous
2025-05-26,BTC,180,gold_ret,Gold return,0.12630077829451453,0.04936481093668642,180,180,contemporaneous
2025-05-26,BTC,180,vix_d1,VIX change,-0.0033344927465866403,-0.3378817372218725,180,180,contemporaneous
2025-05-26,BTC,180,real_yield_d1,Real-yield change,0.023814704859847744,0.0377992403429182,180,180,contemporaneous
2025-05-26,BTC,180,nominal_10y_d1,10Y yield change,0.05661181758182977,0.10412472224941174,180,180,contemporaneous
2025-06-09,BTC,180,qqq_ret,QQQ return,0.6249341895964847,0.3886089366955879,180,180,contemporaneous
2025-06-09,BTC,180,spy_ret,SPY return,0.6759339655524612,0.3547489501008732,180,180,contemporaneous
2025-06-09,BTC,180,dxy_ret,DXY return,-0.5797404134230177,-0.10135361052978523,180,180,contemporaneous
2025-06-09,BTC,180,gold_ret,Gold return,0.11487272161544715,0.04676562609419429,180,180,contemporaneous
2025-06-09,BTC,180,vix_d1,VIX change,-0.0032933017675344203,-0.33953014687658156,180,180,contemporaneous
2025-06-09,BTC,180,real_yield_d1,Real-yield change,0.04890146130008822,0.08136215721911245,180,180,contemporaneous
2025-06-09,BTC,180,nominal_10y_d1,10Y yield change,0.08016003880942596,0.15302086046548372,180,180,contemporaneous
2025-06-23,BTC,180,qqq_ret,QQQ return,0.5671796087930338,0.35492209801681845,180,180,contemporaneous
2025-06-23,BTC,180,spy_ret,SPY return,0.6174238417107444,0.32816367468073554,180,180,contemporaneous
2025-06-23,BTC,180,dxy_ret,DXY return,-0.32586194772279103,-0.05798216662109173,180,180,contemporaneous
2025-06-23,BTC,180,gold_ret,Gold return,0.011259173082797955,0.004647543949713297,180,180,contemporaneous
2025-06-23,BTC,180,vix_d1,VIX change,-0.0031902157911190753,-0.31386200409841514,180,180,contemporaneous
2025-06-23,BTC,180,real_yield_d1,Real-yield change,0.08788869642429446,0.14554432534533018,180,180,contemporaneous
2025-06-23,BTC,180,nominal_10y_d1,10Y yield change,0.10808092510372636,0.20762873130438614,180,180,contemporaneous
2025-07-07,BTC,180,qqq_ret,QQQ return,0.5475004242779667,0.34728101781104664,180,180,contemporaneous
2025-07-07,BTC,180,spy_ret,SPY return,0.6013451728667105,0.32491318754009185,180,180,contemporaneous
2025-07-07,BTC,180,dxy_ret,DXY return,-0.3446496567874205,-0.062260168607559264,180,180,contemporaneous
2025-07-07,BTC,180,gold_ret,Gold return,0.007800253928396825,0.0033307474648505042,180,180,contemporaneous
2025-07-07,BTC,180,vix_d1,VIX change,-0.003127789408029581,-0.31348245242368017,180,180,contemporaneous
2025-07-07,BTC,180,real_yield_d1,Real-yield change,0.08976449821970515,0.15173253484896357,180,180,contemporaneous
2025-07-07,BTC,180,nominal_10y_d1,10Y yield change,0.1107276944759598,0.21700942308077079,180,180,contemporaneous
2025-07-21,BTC,180,qqq_ret,QQQ return,0.52893909334827,0.3391929069453826,180,180,contemporaneous
2025-07-21,BTC,180,spy_ret,SPY return,0.5881548722902227,0.32192585520638495,180,180,contemporaneous
2025-07-21,BTC,180,dxy_ret,DXY return,-0.39860488138665867,-0.07266853366440514,180,180,contemporaneous
2025-07-21,BTC,180,gold_ret,Gold return,-0.01949641102567562,-0.008456223321440368,180,180,contemporaneous
2025-07-21,BTC,180,vix_d1,VIX change,-0.0030348334626073585,-0.3099055721037095,180,180,contemporaneous
2025-07-21,BTC,180,real_yield_d1,Real-yield change,0.09340325660624982,0.16043727225079862,180,180,contemporaneous
2025-07-21,BTC,180,nominal_10y_d1,10Y yield change,0.11884476323007845,0.23711817264517313,180,180,contemporaneous
2025-08-04,BTC,180,qqq_ret,QQQ return,0.5757433567326201,0.373171905781097,180,180,contemporaneous
2025-08-04,BTC,180,spy_ret,SPY return,0.6210939024863468,0.3470913534777663,180,180,contemporaneous
2025-08-04,BTC,180,dxy_ret,DXY return,-0.29097492879415093,-0.05706356857834331,180,180,contemporaneous
2025-08-04,BTC,180,gold_ret,Gold return,-0.011407209938073053,-0.005173992481175703,180,180,contemporaneous
2025-08-04,BTC,180,vix_d1,VIX change,-0.0032402682259688336,-0.33825006959137616,180,180,contemporaneous
2025-08-04,BTC,180,real_yield_d1,Real-yield change,0.09919118079654791,0.1779460470184411,180,180,contemporaneous
2025-08-04,BTC,180,nominal_10y_d1,10Y yield change,0.1266849167899779,0.2636322718889549,180,180,contemporaneous
2025-08-18,BTC,180,qqq_ret,QQQ return,0.5857808565187785,0.37612038548974497,180,180,contemporaneous
2025-08-18,BTC,180,spy_ret,SPY return,0.6350075686038462,0.3517854152538765,180,180,contemporaneous
2025-08-18,BTC,180,dxy_ret,DXY return,-0.23285159143162595,-0.04502865850704892,180,180,contemporaneous
2025-08-18,BTC,180,gold_ret,Gold return,0.02491569474264429,0.01102058297031521,180,180,contemporaneous
2025-08-18,BTC,180,vix_d1,VIX change,-0.0032815349784629743,-0.34008531659314306,180,180,contemporaneous
2025-08-18,BTC,180,real_yield_d1,Real-yield change,0.08630076519113124,0.14914186648906805,180,180,contemporaneous
2025-08-18,BTC,180,nominal_10y_d1,10Y yield change,0.11840515263109327,0.23520441110274432,180,180,contemporaneous
2025-09-01,BTC,180,qqq_ret,QQQ return,0.5729396207424258,0.39840089326372063,180,180,contemporaneous
2025-09-01,BTC,180,spy_ret,SPY return,0.627637203668122,0.3783168379748448,180,180,contemporaneous
2025-09-01,BTC,180,dxy_ret,DXY return,0.11656542560324779,0.024400325254846783,180,180,contemporaneous
2025-09-01,BTC,180,gold_ret,Gold return,0.1096515884506775,0.05320482527170049,180,180,contemporaneous
2025-09-01,BTC,180,vix_d1,VIX change,-0.0031649465773926824,-0.3600852777931772,180,180,contemporaneous
2025-09-01,BTC,180,real_yield_d1,Real-yield change,0.03145687895975414,0.059027806310573985,180,180,contemporaneous
2025-09-01,BTC,180,nominal_10y_d1,10Y yield change,0.07024858193087961,0.14947827558881974,180,180,contemporaneous
2025-09-15,BTC,180,qqq_ret,QQQ return,0.5328229087296428,0.38531425190911234,180,180,contemporaneous
2025-09-15,BTC,180,spy_ret,SPY return,0.5873860573906424,0.3747210299057882,180,180,contemporaneous
2025-09-15,BTC,180,dxy_ret,DXY return,0.16312924850513838,0.03695310143826607,180,180,contemporaneous
2025-09-15,BTC,180,gold_ret,Gold return,0.11632836257449189,0.062072968339816514,180,180,contemporaneous
2025-09-15,BTC,180,vix_d1,VIX change,-0.002904706824415329,-0.35299836634553544,180,180,contemporaneous
2025-09-15,BTC,180,real_yield_d1,Real-yield change,0.0019380944719174344,0.00393386456564961,180,180,contemporaneous
2025-09-15,BTC,180,nominal_10y_d1,10Y yield change,0.04130862607728315,0.09582247900808806,180,180,contemporaneous
2025-09-29,BTC,180,qqq_ret,QQQ return,0.4908825983897965,0.3573244042290229,180,180,contemporaneous
2025-09-29,BTC,180,spy_ret,SPY return,0.5463045618095065,0.3526554097055953,180,180,contemporaneous
2025-09-29,BTC,180,dxy_ret,DXY return,0.22107733125863815,0.05230471383091393,180,180,contemporaneous
2025-09-29,BTC,180,gold_ret,Gold return,0.08176184727577596,0.045092543412510025,180,180,contemporaneous
2025-09-29,BTC,180,vix_d1,VIX change,-0.0027516846893675725,-0.34193698629891167,180,180,contemporaneous
2025-09-29,BTC,180,real_yield_d1,Real-yield change,-0.008555586537451781,-0.01753192268355849,180,180,contemporaneous
2025-09-29,BTC,180,nominal_10y_d1,10Y yield change,0.03698938790055842,0.08546436285960637,180,180,contemporaneous
2025-10-13,BTC,180,qqq_ret,QQQ return,0.692953518458262,0.3258348039112039,180,180,contemporaneous
2025-10-13,BTC,180,spy_ret,SPY return,0.8100447336080794,0.31206697179116943,180,180,contemporaneous
2025-10-13,BTC,180,dxy_ret,DXY return,0.675154527087719,0.1464629057823868,180,180,contemporaneous
2025-10-13,BTC,180,gold_ret,Gold return,-0.020388779834209773,-0.01127572010442803,180,180,contemporaneous
2025-10-13,BTC,180,vix_d1,VIX change,-0.005315701255699213,-0.3300776373760496,180,180,contemporaneous
2025-10-13,BTC,180,real_yield_d1,Real-yield change,0.03398349691936243,0.06320421662892542,180,180,contemporaneous
2025-10-13,BTC,180,nominal_10y_d1,10Y yield change,0.0606716229405188,0.13349179463251917,180,180,contemporaneous
2025-10-27,BTC,180,qqq_ret,QQQ return,0.8514287895110683,0.36029510079855687,180,180,contemporaneous
2025-10-27,BTC,180,spy_ret,SPY return,0.9836252494332413,0.3368973518066781,180,180,contemporaneous
2025-10-27,BTC,180,dxy_ret,DXY return,0.6190439487196905,0.1268904796414567,180,180,contemporaneous
2025-10-27,BTC,180,gold_ret,Gold return,0.043684895641522004,0.027279870039464898,180,180,contemporaneous
2025-10-27,BTC,180,vix_d1,VIX change,-0.005321528437125254,-0.3403805237937624,180,180,contemporaneous
2025-10-27,BTC,180,real_yield_d1,Real-yield change,0.05892000350432284,0.1068406420221988,180,180,contemporaneous
2025-10-27,BTC,180,nominal_10y_d1,10Y yield change,0.0682978018890469,0.1476530450351011,180,180,contemporaneous
2025-11-10,BTC,180,qqq_ret,QQQ return,1.055233978359622,0.4244608461024487,180,180,contemporaneous
2025-11-10,BTC,180,spy_ret,SPY return,1.330119822863759,0.4189993434572394,180,180,contemporaneous
2025-11-10,BTC,180,dxy_ret,DXY return,0.603231323908521,0.11352452243849677,180,180,contemporaneous
2025-11-10,BTC,180,gold_ret,Gold return,0.1484392831981618,0.08748410796087125,180,180,contemporaneous
2025-11-10,BTC,180,vix_d1,VIX change,-0.0063881620095069,-0.39179708565224747,180,180,contemporaneous
2025-11-10,BTC,180,real_yield_d1,Real-yield change,0.03596794519072232,0.06265531690396885,180,180,contemporaneous
2025-11-10,BTC,180,nominal_10y_d1,10Y yield change,0.047480839905137656,0.09723907397345062,180,180,contemporaneous
2025-11-24,BTC,180,qqq_ret,QQQ return,1.175972602550386,0.47780635503809027,180,180,contemporaneous
2025-11-24,BTC,180,spy_ret,SPY return,1.5676483385165552,0.483750775613421,180,180,contemporaneous
2025-11-24,BTC,180,dxy_ret,DXY return,0.7508781467594464,0.13077863846218546,180,180,contemporaneous
2025-11-24,BTC,180,gold_ret,Gold return,0.26732656300756596,0.14870192392563888,180,180,contemporaneous
2025-11-24,BTC,180,vix_d1,VIX change,-0.006503665403628501,-0.3991113516845427,180,180,contemporaneous
2025-11-24,BTC,180,real_yield_d1,Real-yield change,0.01066913104493438,0.016997135469134922,180,180,contemporaneous
2025-11-24,BTC,180,nominal_10y_d1,10Y yield change,0.04069335251666251,0.07638509198376069,180,180,contemporaneous
2025-12-08,BTC,180,qqq_ret,QQQ return,1.1816264088139217,0.47544960007007614,180,180,contemporaneous
2025-12-08,BTC,180,spy_ret,SPY return,1.5786007991102928,0.4754880313935938,180,180,contemporaneous
2025-12-08,BTC,180,dxy_ret,DXY return,0.7880054789528489,0.12765732073288916,180,180,contemporaneous
2025-12-08,BTC,180,gold_ret,Gold return,0.27270172203749826,0.14406895220633859,180,180,contemporaneous
2025-12-08,BTC,180,vix_d1,VIX change,-0.006622828541107955,-0.40270846595874793,180,180,contemporaneous
2025-12-08,BTC,180,real_yield_d1,Real-yield change,-0.03997206778034532,-0.05780889810867026,180,180,contemporaneous
2025-12-08,BTC,180,nominal_10y_d1,10Y yield change,0.0015134389099014562,0.0026364384094285233,180,180,contemporaneous
2025-12-22,BTC,180,qqq_ret,QQQ return,1.1640886788535105,0.47763366214082376,180,180,contemporaneous
2025-12-22,BTC,180,spy_ret,SPY return,1.5691671031889982,0.46750950746500086,180,180,contemporaneous
2025-12-22,BTC,180,dxy_ret,DXY return,0.9091975008882995,0.14446089475290505,180,180,contemporaneous
2025-12-22,BTC,180,gold_ret,Gold return,0.3070949953217925,0.15941632052680524,180,180,contemporaneous
2025-12-22,BTC,180,vix_d1,VIX change,-0.007159738433810604,-0.41596728498657,180,180,contemporaneous
2025-12-22,BTC,180,real_yield_d1,Real-yield change,-0.05445492544485138,-0.07777271530547916,180,180,contemporaneous
2025-12-22,BTC,180,nominal_10y_d1,10Y yield change,-0.007009390103447243,-0.011961159145886123,180,180,contemporaneous
2026-01-05,BTC,180,qqq_ret,QQQ return,1.1512541652706902,0.47000586151933826,180,180,contemporaneous
2026-01-05,BTC,180,spy_ret,SPY return,1.5652204668620504,0.46579245793133833,180,180,contemporaneous
2026-01-05,BTC,180,dxy_ret,DXY return,0.9681807789131297,0.1516887950817108,180,180,contemporaneous
2026-01-05,BTC,180,gold_ret,Gold return,0.30156540361841033,0.16665426398633798,180,180,contemporaneous
2026-01-05,BTC,180,vix_d1,VIX change,-0.007051403562448348,-0.4109323157764853,180,180,contemporaneous
2026-01-05,BTC,180,real_yield_d1,Real-yield change,-0.06780550876391747,-0.09577242476533364,180,180,contemporaneous
2026-01-05,BTC,180,nominal_10y_d1,10Y yield change,-0.016123056941762408,-0.027067045547691102,180,180,contemporaneous
2026-01-19,BTC,180,qqq_ret,QQQ return,1.1157644259962203,0.45864399981566883,180,180,contemporaneous
2026-01-19,BTC,180,spy_ret,SPY return,1.5002561489751474,0.4467856409140089,180,180,contemporaneous
2026-01-19,BTC,180,dxy_ret,DXY return,0.879723199977045,0.13371355073000646,180,180,contemporaneous
2026-01-19,BTC,180,gold_ret,Gold return,0.31928028229175553,0.17994067043621714,180,180,contemporaneous
2026-01-19,BTC,180,vix_d1,VIX change,-0.006605146504967542,-0.38525331855391054,180,180,contemporaneous
2026-01-19,BTC,180,real_yield_d1,Real-yield change,-0.06531158394579802,-0.08918977479192773,180,180,contemporaneous
2026-01-19,BTC,180,nominal_10y_d1,10Y yield change,-0.011502168058411004,-0.018435865220347524,180,180,contemporaneous
2026-02-02,BTC,180,qqq_ret,QQQ return,1.2098683872410594,0.4680039643673336,180,180,contemporaneous
2026-02-02,BTC,180,spy_ret,SPY return,1.669383147284555,0.46461289097697867,180,180,contemporaneous
2026-02-02,BTC,180,dxy_ret,DXY return,0.7273383890760409,0.10419857340947415,180,180,contemporaneous
2026-02-02,BTC,180,gold_ret,Gold return,0.1915560518804978,0.13204666312828134,180,180,contemporaneous
2026-02-02,BTC,180,vix_d1,VIX change,-0.006895722254743416,-0.37362647253494685,180,180,contemporaneous
2026-02-02,BTC,180,real_yield_d1,Real-yield change,-0.11073530284634808,-0.13144820778345673,180,180,contemporaneous
2026-02-02,BTC,180,nominal_10y_d1,10Y yield change,-0.049493088203709706,-0.06845011622154218,180,180,contemporaneous
2026-02-16,BTC,180,qqq_ret,QQQ return,1.5409733657187112,0.5098514096591368,180,180,contemporaneous
2026-02-16,BTC,180,spy_ret,SPY return,2.2057398984041043,0.5271876806300042,180,180,contemporaneous
2026-02-16,BTC,180,dxy_ret,DXY return,-0.14717325153876948,-0.01727015621503751,180,180,contemporaneous
2026-02-16,BTC,180,gold_ret,Gold return,0.2674020387040911,0.16830708266240813,180,180,contemporaneous
2026-02-16,BTC,180,vix_d1,VIX change,-0.010039821917347575,-0.47495329468657294,180,180,contemporaneous
2026-02-16,BTC,180,real_yield_d1,Real-yield change,-0.03163501984711249,-0.03104569522606699,180,180,contemporaneous
2026-02-16,BTC,180,nominal_10y_d1,10Y yield change,0.054070060204604246,0.06322834868344403,180,180,contemporaneous
2026-03-02,BTC,180,qqq_ret,QQQ return,1.5512394341686397,0.5126182228169283,180,180,contemporaneous
2026-03-02,BTC,180,spy_ret,SPY return,2.2354429370482363,0.5278252088735574,180,180,contemporaneous
2026-03-02,BTC,180,dxy_ret,DXY return,-0.5188306558397339,-0.058925821561214106,180,180,contemporaneous
2026-03-02,BTC,180,gold_ret,Gold return,0.21418799135464103,0.1367281825496213,180,180,contemporaneous
2026-03-02,BTC,180,vix_d1,VIX change,-0.010076058147931827,-0.4761499849478118,180,180,contemporaneous
2026-03-02,BTC,180,real_yield_d1,Real-yield change,0.015479159270804585,0.014350845165775871,180,180,contemporaneous
2026-03-02,BTC,180,nominal_10y_d1,10Y yield change,0.10221437596332886,0.11723189697895656,180,180,contemporaneous
2026-03-16,BTC,180,qqq_ret,QQQ return,1.595391892685019,0.521310299905154,180,180,contemporaneous
2026-03-16,BTC,180,spy_ret,SPY return,2.23407893213418,0.5239559049156561,180,180,contemporaneous
2026-03-16,BTC,180,dxy_ret,DXY return,-0.590529227733018,-0.06543921267662976,180,180,contemporaneous
2026-03-16,BTC,180,gold_ret,Gold return,0.20909227407731093,0.13221230767133146,180,180,contemporaneous
2026-03-16,BTC,180,vix_d1,VIX change,-0.00940375985348728,-0.48353694535967345,180,180,contemporaneous
2026-03-16,BTC,180,real_yield_d1,Real-yield change,0.08620608923264308,0.07561743711135094,180,180,contemporaneous
2026-03-16,BTC,180,nominal_10y_d1,10Y yield change,0.14794042882806138,0.16206504600530391,180,180,contemporaneous
2026-03-30,BTC,180,qqq_ret,QQQ return,1.592038815976916,0.5403745645954823,180,180,contemporaneous
2026-03-30,BTC,180,spy_ret,SPY return,2.1706188718474095,0.5420277821482278,180,180,contemporaneous
2026-03-30,BTC,180,dxy_ret,DXY return,-0.5361717855342942,-0.060379419169789526,180,180,contemporaneous
2026-03-30,BTC,180,gold_ret,Gold return,0.20633801080319744,0.1371660025454486,180,180,contemporaneous
2026-03-30,BTC,180,vix_d1,VIX change,-0.009169034270298231,-0.4948907449936557,180,180,contemporaneous
2026-03-30,BTC,180,real_yield_d1,Real-yield change,0.03182878307832378,0.030830593482621387,180,180,contemporaneous
2026-03-30,BTC,180,nominal_10y_d1,10Y yield change,0.08041461864998661,0.095821592284578,180,180,contemporaneous
2020-12-31,BTC,365,qqq_ret,QQQ return,0.9248061778896289,0.41044866499266397,363,363,contemporaneous
2020-12-31,BTC,365,spy_ret,SPY return,0.9557822586626429,0.39916673390763807,363,363,contemporaneous
2020-12-31,BTC,365,dxy_ret,DXY return,-2.2535864324695893,-0.19694175859934826,363,363,contemporaneous
2020-12-31,BTC,365,gold_ret,Gold return,1.2999567566245005,0.3140936925550868,363,363,contemporaneous
