asset,frequency,model_family,regime,alpha,feature_id,n,row_index_hash,calendar,calendar_assumption,ridge_coef,sign,abs_rank
BTC,weekly,etf_era_augmented,btc_etf_era,100.0,vix_d1,118,afc51b431e243d4f,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,-0.001799104278315,negative,10
BTC,weekly,etf_era_augmented,btc_etf_era,100.0,real_yield_d1,118,afc51b431e243d4f,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,-6.76143579256542e-05,negative,16
BTC,weekly,etf_era_augmented,btc_etf_era,100.0,nominal_10y_d1,118,afc51b431e243d4f,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,0.00240019699677,positive,5
BTC,weekly,etf_era_augmented,btc_etf_era,100.0,btc_etf_flow_intensity_lag0,118,afc51b431e243d4f,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,0.0216538237177783,positive,1
BTC,weekly,etf_era_augmented,btc_etf_era,100.0,stablecoin_supply_growth_lag1,118,afc51b431e243d4f,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,0.0020711442170868,positive,7
BTC,weekly,etf_era_augmented,btc_etf_era,100.0,valuation_sensitive_defi_tvl_growth_lag1,118,afc51b431e243d4f,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,0.0007898499381198,positive,15
BTC,weekly,etf_era_augmented,btc_etf_era,100.0,fear_greed_altme_lag1,118,afc51b431e243d4f,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,-0.0016715070203425,negative,11
BTC,weekly,etf_era_augmented,btc_etf_era,100.0,fear_greed_change_lag1,118,afc51b431e243d4f,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,-0.0026359493877817,negative,4
BTC,weekly,etf_era_augmented,btc_etf_era,100.0,btc_oi_to_mcap_growth_lag1,118,afc51b431e243d4f,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,0.0018219605597695,positive,9
BTC,weekly,etf_era_augmented,btc_etf_era,100.0,btc_funding_z_lag1,118,afc51b431e243d4f,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,-0.0013525848447362,negative,13
BTC,weekly,etf_era_augmented,btc_etf_era,100.0,btc_exchange_netflow_scaled_lag1,118,afc51b431e243d4f,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,-0.0014851454403574,negative,12
ETH,daily,long_sample_contemporaneous_exposure,full_common_sample,0.1,qqq_ret,1233,e67342d46aa84be9,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.014074287794522,positive,1
ETH,daily,long_sample_contemporaneous_exposure,full_common_sample,0.1,spy_ret,1233,e67342d46aa84be9,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,-0.013189313894263,negative,2
ETH,daily,long_sample_contemporaneous_exposure,full_common_sample,0.1,iwm_ret,1233,e67342d46aa84be9,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0120463917291337,positive,3
ETH,daily,long_sample_contemporaneous_exposure,full_common_sample,0.1,dxy_ret,1233,e67342d46aa84be9,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0002202099342454,positive,8
ETH,daily,long_sample_contemporaneous_exposure,full_common_sample,0.1,gold_ret,1233,e67342d46aa84be9,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0033337386621013,positive,5
ETH,daily,long_sample_contemporaneous_exposure,full_common_sample,0.1,vix_d1,1233,e67342d46aa84be9,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,-0.0119585318886298,negative,4
ETH,daily,long_sample_contemporaneous_exposure,full_common_sample,0.1,real_yield_d1,1233,e67342d46aa84be9,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0019402913785283,positive,6
ETH,daily,long_sample_contemporaneous_exposure,full_common_sample,0.1,nominal_10y_d1,1233,e67342d46aa84be9,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,-0.0014004248051553,negative,7
ETH,daily,long_sample_contemporaneous_exposure,full_common_sample,1.0,qqq_ret,1233,e67342d46aa84be9,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0138782492198266,positive,1
ETH,daily,long_sample_contemporaneous_exposure,full_common_sample,1.0,spy_ret,1233,e67342d46aa84be9,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,-0.0128872701558002,negative,2
ETH,daily,long_sample_contemporaneous_exposure,full_common_sample,1.0,iwm_ret,1233,e67342d46aa84be9,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0119516057857649,positive,3
ETH,daily,long_sample_contemporaneous_exposure,full_common_sample,1.0,dxy_ret,1233,e67342d46aa84be9,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.000223744561602,positive,8
ETH,daily,long_sample_contemporaneous_exposure,full_common_sample,1.0,gold_ret,1233,e67342d46aa84be9,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0033327068602033,positive,5
ETH,daily,long_sample_contemporaneous_exposure,full_common_sample,1.0,vix_d1,1233,e67342d46aa84be9,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,-0.0119249525010747,negative,4
ETH,daily,long_sample_contemporaneous_exposure,full_common_sample,1.0,real_yield_d1,1233,e67342d46aa84be9,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0019381069280098,positive,6
ETH,daily,long_sample_contemporaneous_exposure,full_common_sample,1.0,nominal_10y_d1,1233,e67342d46aa84be9,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,-0.0014055363219441,negative,7
ETH,daily,long_sample_contemporaneous_exposure,full_common_sample,10.0,qqq_ret,1233,e67342d46aa84be9,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0122488029285346,positive,1
ETH,daily,long_sample_contemporaneous_exposure,full_common_sample,10.0,spy_ret,1233,e67342d46aa84be9,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,-0.010351565587852,negative,4
ETH,daily,long_sample_contemporaneous_exposure,full_common_sample,10.0,iwm_ret,1233,e67342d46aa84be9,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0111474936885054,positive,3
ETH,daily,long_sample_contemporaneous_exposure,full_common_sample,10.0,dxy_ret,1233,e67342d46aa84be9,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0002509265038926,positive,8
ETH,daily,long_sample_contemporaneous_exposure,full_common_sample,10.0,gold_ret,1233,e67342d46aa84be9,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0033195503276123,positive,5
ETH,daily,long_sample_contemporaneous_exposure,full_common_sample,10.0,vix_d1,1233,e67342d46aa84be9,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,-0.0116233141617871,negative,2
ETH,daily,long_sample_contemporaneous_exposure,full_common_sample,10.0,real_yield_d1,1233,e67342d46aa84be9,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0019024230411443,positive,6
ETH,daily,long_sample_contemporaneous_exposure,full_common_sample,10.0,nominal_10y_d1,1233,e67342d46aa84be9,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,-0.0014317631688556,negative,7
ETH,daily,long_sample_contemporaneous_exposure,full_common_sample,100.0,qqq_ret,1233,e67342d46aa84be9,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0069955383269569,positive,3
ETH,daily,long_sample_contemporaneous_exposure,full_common_sample,100.0,spy_ret,1233,e67342d46aa84be9,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,-0.0014617251722366,negative,5
ETH,daily,long_sample_contemporaneous_exposure,full_common_sample,100.0,iwm_ret,1233,e67342d46aa84be9,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.008081781715748,positive,2
ETH,daily,long_sample_contemporaneous_exposure,full_common_sample,100.0,dxy_ret,1233,e67342d46aa84be9,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0002609167760525,positive,8
ETH,daily,long_sample_contemporaneous_exposure,full_common_sample,100.0,gold_ret,1233,e67342d46aa84be9,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0031197217044792,positive,4
ETH,daily,long_sample_contemporaneous_exposure,full_common_sample,100.0,vix_d1,1233,e67342d46aa84be9,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,-0.0099338553408252,negative,1
ETH,daily,long_sample_contemporaneous_exposure,full_common_sample,100.0,real_yield_d1,1233,e67342d46aa84be9,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0013204996111704,positive,6
ETH,daily,long_sample_contemporaneous_exposure,full_common_sample,100.0,nominal_10y_d1,1233,e67342d46aa84be9,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,-0.0010912092405407,negative,7
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,0.1,qqq_ret,797,97a52cd033d2f792,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0105155434602099,positive,2
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,0.1,spy_ret,797,97a52cd033d2f792,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,-0.0096681727747101,negative,3
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,0.1,iwm_ret,797,97a52cd033d2f792,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0093088453819708,positive,4
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,0.1,dxy_ret,797,97a52cd033d2f792,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,-0.0006145148024767,negative,8
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,0.1,gold_ret,797,97a52cd033d2f792,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0058046422922917,positive,5
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,0.1,vix_d1,797,97a52cd033d2f792,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,-0.0166732545261498,negative,1
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,0.1,real_yield_d1,797,97a52cd033d2f792,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0055777738798105,positive,6
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,0.1,nominal_10y_d1,797,97a52cd033d2f792,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,-0.0044443264287743,negative,7
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,1.0,qqq_ret,797,97a52cd033d2f792,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.010319418101212,positive,2
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,1.0,spy_ret,797,97a52cd033d2f792,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,-0.0093327789579306,negative,3
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,1.0,iwm_ret,797,97a52cd033d2f792,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0091944644583159,positive,4
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,1.0,dxy_ret,797,97a52cd033d2f792,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,-0.0006091575165931,negative,8
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,1.0,gold_ret,797,97a52cd033d2f792,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0057898902393736,positive,5
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,1.0,vix_d1,797,97a52cd033d2f792,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,-0.0166174302640363,negative,1
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,1.0,real_yield_d1,797,97a52cd033d2f792,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.005543833675429,positive,6
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,1.0,nominal_10y_d1,797,97a52cd033d2f792,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,-0.0044272862119742,negative,7
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,10.0,qqq_ret,797,97a52cd033d2f792,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0088204892022555,positive,2
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,10.0,spy_ret,797,97a52cd033d2f792,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,-0.0066991500492668,negative,4
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,10.0,iwm_ret,797,97a52cd033d2f792,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.008293394876926,positive,3
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,10.0,dxy_ret,797,97a52cd033d2f792,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,-0.0005682217971216,negative,8
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,10.0,gold_ret,797,97a52cd033d2f792,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0056527787184891,positive,5
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,10.0,vix_d1,797,97a52cd033d2f792,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,-0.0161112390586124,negative,1
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,10.0,real_yield_d1,797,97a52cd033d2f792,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0052098602684094,positive,6
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,10.0,nominal_10y_d1,797,97a52cd033d2f792,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,-0.004232535623821,negative,7
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,100.0,qqq_ret,797,97a52cd033d2f792,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0054157729998402,positive,3
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,100.0,spy_ret,797,97a52cd033d2f792,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0006973825765639,positive,7
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,100.0,iwm_ret,797,97a52cd033d2f792,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0057854221459869,positive,2
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,100.0,dxy_ret,797,97a52cd033d2f792,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,-0.0004874623194249,negative,8
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,100.0,gold_ret,797,97a52cd033d2f792,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0047510970125792,positive,4
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,100.0,vix_d1,797,97a52cd033d2f792,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,-0.0130607287960781,negative,1
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,100.0,real_yield_d1,797,97a52cd033d2f792,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0029996627462105,positive,5
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,100.0,nominal_10y_d1,797,97a52cd033d2f792,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,-0.0025711377525909,negative,6
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,0.1,qqq_ret,436,837a7fbcc7cd4848,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0255104752347641,positive,1
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,0.1,spy_ret,436,837a7fbcc7cd4848,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,-0.023646220992985,negative,2
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,0.1,iwm_ret,436,837a7fbcc7cd4848,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0177031791955041,positive,3
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,0.1,dxy_ret,436,837a7fbcc7cd4848,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0008362701244861,positive,7
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,0.1,gold_ret,436,837a7fbcc7cd4848,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0008220266684641,positive,8
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,0.1,vix_d1,436,837a7fbcc7cd4848,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,-0.001534490120222,negative,6
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,0.1,real_yield_d1,436,837a7fbcc7cd4848,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,-0.0059708781008336,negative,5
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,0.1,nominal_10y_d1,436,837a7fbcc7cd4848,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0075077209616525,positive,4
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,1.0,qqq_ret,436,837a7fbcc7cd4848,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0239581652538422,positive,1
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,1.0,spy_ret,436,837a7fbcc7cd4848,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,-0.0215227753782209,negative,2
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,1.0,iwm_ret,436,837a7fbcc7cd4848,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0172829787738877,positive,3
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,1.0,dxy_ret,436,837a7fbcc7cd4848,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0008529995355608,positive,8
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,1.0,gold_ret,436,837a7fbcc7cd4848,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0008547344457198,positive,7
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,1.0,vix_d1,436,837a7fbcc7cd4848,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,-0.0012803680281488,negative,6
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,1.0,real_yield_d1,436,837a7fbcc7cd4848,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,-0.0057456820098289,negative,5
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,1.0,nominal_10y_d1,436,837a7fbcc7cd4848,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0073341453167671,positive,4
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,10.0,qqq_ret,436,837a7fbcc7cd4848,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0156588520292613,positive,1
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,10.0,spy_ret,436,837a7fbcc7cd4848,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,-0.0102148484415346,negative,3
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,10.0,iwm_ret,436,837a7fbcc7cd4848,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0148106237552222,positive,2
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,10.0,dxy_ret,436,837a7fbcc7cd4848,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0009513806078477,positive,7
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,10.0,gold_ret,436,837a7fbcc7cd4848,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0010321115931306,positive,6
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,10.0,vix_d1,436,837a7fbcc7cd4848,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,-0.0001742951142137,negative,8
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,10.0,real_yield_d1,436,837a7fbcc7cd4848,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,-0.0042805307752107,negative,5
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,10.0,nominal_10y_d1,436,837a7fbcc7cd4848,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.00609695792009,positive,4
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,100.0,qqq_ret,436,837a7fbcc7cd4848,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0063882123714595,positive,2
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,100.0,spy_ret,436,837a7fbcc7cd4848,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0018897797218543,positive,4
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,100.0,iwm_ret,436,837a7fbcc7cd4848,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0094665279564389,positive,1
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,100.0,dxy_ret,436,837a7fbcc7cd4848,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0009205974180435,positive,8
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,100.0,gold_ret,436,837a7fbcc7cd4848,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0012268380254984,positive,6
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,100.0,vix_d1,436,837a7fbcc7cd4848,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,-0.0011921835988717,negative,7
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,100.0,real_yield_d1,436,837a7fbcc7cd4848,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,-0.0013013219994655,negative,5
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,100.0,nominal_10y_d1,436,837a7fbcc7cd4848,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,0.0028257740708676,positive,3
ETH,weekly,long_sample_contemporaneous_exposure,full_common_sample,0.1,qqq_ret,327,831cdf6bb4c09f89,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,0.044304389157259,positive,3
ETH,weekly,long_sample_contemporaneous_exposure,full_common_sample,0.1,spy_ret,327,831cdf6bb4c09f89,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,-0.0565375388050546,negative,1
ETH,weekly,long_sample_contemporaneous_exposure,full_common_sample,0.1,iwm_ret,327,831cdf6bb4c09f89,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,0.0455031869483616,positive,2
